shift_id,employee_id,store_id,scheduled_start,scheduled_end,actual_start,actual_end,shift_status
519,15,3,2025-12-09 11:00:00,2025-12-09 17:00:00,2025-12-09 11:02:00,2025-12-09 17:02:00,completed
520,1,1,2025-12-10 09:00:00,2025-12-10 17:00:00,2025-12-10 08:57:00,2025-12-10 16:54:00,completed
521,72,1,2025-12-10 08:00:00,2025-12-10 14:00:00,2025-12-10 08:00:00,2025-12-10 13:57:00,completed
522,12,1,2025-12-10 16:00:00,2025-12-10 22:00:00,2025-12-10 16:14:00,2025-12-10 22:00:00,completed
523,14,1,2025-12-10 10:00:00,2025-12-10 16:00:00,2025-12-10 10:00:00,2025-12-10 16:02:00,completed
524,16,2,2025-12-10 09:00:00,2025-12-10 17:00:00,2025-12-10 09:04:00,2025-12-10 17:11:00,completed
525,24,2,2025-12-10 08:00:00,2025-12-10 14:00:00,2025-12-10 08:01:00,2025-12-10 13:59:00,completed
526,7,2,2025-12-10 15:00:00,2025-12-10 21:00:00,2025-12-10 14:58:00,2025-12-10 21:00:00,completed
527,30,2,2025-12-10 10:00:00,2025-12-10 16:00:00,2025-12-10 09:58:00,2025-12-10 15:58:00,completed
528,4,3,2025-12-10 10:00:00,2025-12-10 18:00:00,,,cancelled
529,20,3,2025-12-10 09:00:00,2025-12-10 15:00:00,2025-12-10 09:14:00,2025-12-10 15:14:00,completed
530,5,3,2025-12-10 15:00:00,2025-12-10 21:00:00,2025-12-10 15:03:00,2025-12-10 21:01:00,completed
531,53,3,2025-12-10 11:00:00,2025-12-10 17:00:00,2025-12-10 11:03:00,2025-12-10 17:06:00,completed
532,67,1,2025-12-11 09:00:00,2025-12-11 17:00:00,2025-12-11 09:05:00,2025-12-11 17:01:00,completed
533,41,1,2025-12-11 08:00:00,2025-12-11 14:00:00,2025-12-11 07:55:00,2025-12-11 14:00:00,completed
534,21,1,2025-12-11 16:00:00,2025-12-11 22:00:00,2025-12-11 15:58:00,2025-12-11 22:01:00,completed
535,6,1,2025-12-11 10:00:00,2025-12-11 16:00:00,,,missed
536,2,2,2025-12-11 09:00:00,2025-12-11 17:00:00,2025-12-11 09:03:00,2025-12-11 17:05:00,completed
537,60,2,2025-12-11 08:00:00,2025-12-11 14:00:00,2025-12-11 08:01:00,2025-12-11 14:12:00,completed
538,39,2,2025-12-11 15:00:00,2025-12-11 21:00:00,2025-12-11 15:03:00,2025-12-11 21:10:00,completed
539,37,2,2025-12-11 10:00:00,2025-12-11 16:00:00,2025-12-11 10:02:00,2025-12-11 16:10:00,completed
540,58,3,2025-12-11 10:00:00,2025-12-11 18:00:00,2025-12-11 10:00:00,2025-12-11 17:59:00,completed
541,8,3,2025-12-11 09:00:00,2025-12-11 15:00:00,2025-12-11 09:05:00,2025-12-11 15:04:00,completed
542,26,3,2025-12-11 15:00:00,2025-12-11 21:00:00,2025-12-11 15:00:00,2025-12-11 20:54:00,completed
543,70,3,2025-12-11 11:00:00,2025-12-11 17:00:00,2025-12-11 10:58:00,2025-12-11 16:51:00,completed
544,1,1,2025-12-12 09:00:00,2025-12-12 17:00:00,2025-12-12 08:57:00,2025-12-12 17:08:00,completed
545,18,1,2025-12-12 08:00:00,2025-12-12 14:00:00,2025-12-12 07:57:00,2025-12-12 13:57:00,completed
546,17,1,2025-12-12 16:00:00,2025-12-12 22:00:00,2025-12-12 15:53:00,2025-12-12 22:02:00,completed
547,50,1,2025-12-12 10:00:00,2025-12-12 16:00:00,2025-12-12 09:53:00,2025-12-12 15:55:00,completed
548,52,1,2025-12-12 12:00:00,2025-12-12 17:00:00,2025-12-12 12:00:00,2025-12-12 17:02:00,completed
549,2,2,2025-12-12 09:00:00,2025-12-12 17:00:00,2025-12-12 08:56:00,2025-12-12 17:10:00,completed
550,23,2,2025-12-12 08:00:00,2025-12-12 14:00:00,2025-12-12 08:02:00,2025-12-12 14:09:00,completed
551,40,2,2025-12-12 15:00:00,2025-12-12 21:00:00,2025-12-12 15:00:00,2025-12-12 21:02:00,completed
552,37,2,2025-12-12 10:00:00,2025-12-12 16:00:00,2025-12-12 09:59:00,2025-12-12 15:57:00,completed
553,38,2,2025-12-12 12:00:00,2025-12-12 17:00:00,2025-12-12 11:59:00,2025-12-12 17:10:00,completed
554,3,3,2025-12-12 10:00:00,2025-12-12 18:00:00,2025-12-12 09:57:00,2025-12-12 18:03:00,completed
555,28,3,2025-12-12 09:00:00,2025-12-12 15:00:00,2025-12-12 09:02:00,2025-12-12 15:03:00,completed
556,64,3,2025-12-12 15:00:00,2025-12-12 21:00:00,2025-12-12 14:59:00,2025-12-12 20:51:00,completed
557,78,3,2025-12-12 11:00:00,2025-12-12 17:00:00,,,cancelled
558,77,3,2025-12-12 13:00:00,2025-12-12 18:00:00,2025-12-12 12:59:00,2025-12-12 18:04:00,completed
559,67,1,2025-12-13 09:00:00,2025-12-13 17:00:00,2025-12-13 09:01:00,2025-12-13 17:03:00,completed
560,41,1,2025-12-13 08:00:00,2025-12-13 14:00:00,2025-12-13 07:59:00,2025-12-13 13:54:00,completed
561,72,1,2025-12-13 16:00:00,2025-12-13 22:00:00,2025-12-13 15:56:00,2025-12-13 21:58:00,completed
562,14,1,2025-12-13 10:00:00,2025-12-13 16:00:00,2025-12-13 10:02:00,2025-12-13 15:53:00,completed
563,43,1,2025-12-13 12:00:00,2025-12-13 17:00:00,2025-12-13 11:57:00,2025-12-13 17:00:00,completed
564,68,2,2025-12-13 09:00:00,2025-12-13 17:00:00,2025-12-13 09:01:00,2025-12-13 17:01:00,completed
565,13,2,2025-12-13 08:00:00,2025-12-13 14:00:00,2025-12-13 08:02:00,2025-12-13 13:57:00,completed
566,38,2,2025-12-13 15:00:00,2025-12-13 21:00:00,2025-12-13 15:00:00,2025-12-13 21:04:00,completed
567,80,2,2025-12-13 10:00:00,2025-12-13 16:00:00,2025-12-13 09:56:00,2025-12-13 16:03:00,completed
568,23,2,2025-12-13 12:00:00,2025-12-13 17:00:00,,,cancelled
569,3,3,2025-12-13 10:00:00,2025-12-13 18:00:00,2025-12-13 09:58:00,2025-12-13 18:01:00,completed
570,35,3,2025-12-13 09:00:00,2025-12-13 15:00:00,,,missed
571,44,3,2025-12-13 15:00:00,2025-12-13 21:00:00,2025-12-13 15:01:00,2025-12-13 20:56:00,completed
572,56,3,2025-12-13 11:00:00,2025-12-13 17:00:00,2025-12-13 11:01:00,2025-12-13 17:04:00,completed
573,34,3,2025-12-13 13:00:00,2025-12-13 18:00:00,2025-12-13 12:59:00,2025-12-13 18:02:00,completed
574,1,1,2025-12-14 09:00:00,2025-12-14 17:00:00,2025-12-14 08:58:00,2025-12-14 17:07:00,completed
575,33,1,2025-12-14 08:00:00,2025-12-14 14:00:00,2025-12-14 08:05:00,2025-12-14 14:02:00,completed
576,21,1,2025-12-14 16:00:00,2025-12-14 22:00:00,2025-12-14 16:02:00,2025-12-14 21:57:00,completed
577,50,1,2025-12-14 10:00:00,2025-12-14 16:00:00,2025-12-14 09:57:00,2025-12-14 15:59:00,completed
578,12,1,2025-12-14 12:00:00,2025-12-14 17:00:00,2025-12-14 11:57:00,2025-12-14 16:59:00,completed
579,63,2,2025-12-14 09:00:00,2025-12-14 17:00:00,2025-12-14 09:00:00,2025-12-14 17:04:00,completed
580,13,2,2025-12-14 08:00:00,2025-12-14 14:00:00,2025-12-14 08:01:00,2025-12-14 13:58:00,completed
581,40,2,2025-12-14 15:00:00,2025-12-14 21:00:00,2025-12-14 15:05:00,2025-12-14 21:06:00,completed
582,45,2,2025-12-14 10:00:00,2025-12-14 16:00:00,2025-12-14 10:00:00,2025-12-14 15:58:00,completed
583,60,2,2025-12-14 12:00:00,2025-12-14 17:00:00,2025-12-14 12:01:00,2025-12-14 16:58:00,completed
584,62,3,2025-12-14 10:00:00,2025-12-14 18:00:00,2025-12-14 10:17:00,2025-12-14 17:57:00,completed
585,69,3,2025-12-14 09:00:00,2025-12-14 15:00:00,2025-12-14 09:09:00,2025-12-14 15:07:00,completed
586,11,3,2025-12-14 15:00:00,2025-12-14 21:00:00,2025-12-14 15:00:00,2025-12-14 21:00:00,completed
587,25,3,2025-12-14 11:00:00,2025-12-14 17:00:00,2025-12-14 11:01:00,2025-12-14 17:03:00,completed
588,34,3,2025-12-14 13:00:00,2025-12-14 18:00:00,2025-12-14 13:01:00,2025-12-14 17:59:00,completed
589,67,1,2025-12-15 09:00:00,2025-12-15 17:00:00,2025-12-15 09:05:00,2025-12-15 17:04:00,completed
590,66,1,2025-12-15 08:00:00,2025-12-15 14:00:00,2025-12-15 08:00:00,2025-12-15 14:10:00,completed
591,18,1,2025-12-15 16:00:00,2025-12-15 22:00:00,2025-12-15 16:00:00,2025-12-15 22:04:00,completed
592,6,1,2025-12-15 10:00:00,2025-12-15 16:00:00,2025-12-15 10:00:00,2025-12-15 15:52:00,completed
593,16,2,2025-12-15 09:00:00,2025-12-15 17:00:00,2025-12-15 08:56:00,2025-12-15 16:57:00,completed
594,46,2,2025-12-15 08:00:00,2025-12-15 14:00:00,2025-12-15 07:57:00,2025-12-15 14:06:00,completed
595,19,2,2025-12-15 15:00:00,2025-12-15 21:00:00,2025-12-15 14:58:00,2025-12-15 20:54:00,completed
596,80,2,2025-12-15 10:00:00,2025-12-15 16:00:00,2025-12-15 09:55:00,2025-12-15 16:05:00,completed
597,58,3,2025-12-15 10:00:00,2025-12-15 18:00:00,2025-12-15 10:01:00,2025-12-15 17:51:00,completed
598,54,3,2025-12-15 09:00:00,2025-12-15 15:00:00,2025-12-15 08:57:00,2025-12-15 14:57:00,completed
599,36,3,2025-12-15 15:00:00,2025-12-15 21:00:00,2025-12-15 14:57:00,2025-12-15 21:04:00,completed
600,15,3,2025-12-15 11:00:00,2025-12-15 17:00:00,,,cancelled
601,1,1,2025-12-16 09:00:00,2025-12-16 17:00:00,2025-12-16 08:59:00,2025-12-16 16:51:00,completed
602,12,1,2025-12-16 08:00:00,2025-12-16 14:00:00,2025-12-16 08:01:00,2025-12-16 14:10:00,completed
603,41,1,2025-12-16 16:00:00,2025-12-16 22:00:00,2025-12-16 15:59:00,2025-12-16 21:57:00,completed
604,14,1,2025-12-16 10:00:00,2025-12-16 16:00:00,2025-12-16 10:02:00,2025-12-16 16:00:00,completed
605,68,2,2025-12-16 09:00:00,2025-12-16 17:00:00,2025-12-16 09:01:00,2025-12-16 17:05:00,completed
606,55,2,2025-12-16 08:00:00,2025-12-16 14:00:00,2025-12-16 08:00:00,2025-12-16 14:07:00,completed
607,7,2,2025-12-16 15:00:00,2025-12-16 21:00:00,2025-12-16 14:59:00,2025-12-16 21:03:00,completed
608,30,2,2025-12-16 10:00:00,2025-12-16 16:00:00,2025-12-16 09:59:00,2025-12-16 15:59:00,completed
609,47,3,2025-12-16 10:00:00,2025-12-16 18:00:00,2025-12-16 09:57:00,2025-12-16 18:00:00,completed
610,31,3,2025-12-16 09:00:00,2025-12-16 15:00:00,2025-12-16 09:18:00,2025-12-16 15:10:00,completed
611,64,3,2025-12-16 15:00:00,2025-12-16 21:00:00,2025-12-16 15:05:00,2025-12-16 21:00:00,completed
612,22,3,2025-12-16 11:00:00,2025-12-16 17:00:00,2025-12-16 11:03:00,2025-12-16 17:03:00,completed
613,1,1,2025-12-17 09:00:00,2025-12-17 17:00:00,2025-12-17 09:01:00,2025-12-17 17:03:00,completed
614,52,1,2025-12-17 08:00:00,2025-12-17 14:00:00,2025-12-17 07:59:00,2025-12-17 14:04:00,completed
615,21,1,2025-12-17 16:00:00,2025-12-17 22:00:00,2025-12-17 16:02:00,2025-12-17 22:08:00,completed
616,50,1,2025-12-17 10:00:00,2025-12-17 16:00:00,2025-12-17 10:03:00,2025-12-17 15:55:00,completed
617,63,2,2025-12-17 09:00:00,2025-12-17 17:00:00,2025-12-17 08:59:00,2025-12-17 17:09:00,completed
618,39,2,2025-12-17 08:00:00,2025-12-17 14:00:00,2025-12-17 07:57:00,2025-12-17 13:48:00,completed
619,32,2,2025-12-17 15:00:00,2025-12-17 21:00:00,2025-12-17 15:03:00,2025-12-17 21:09:00,completed
620,45,2,2025-12-17 10:00:00,2025-12-17 16:00:00,2025-12-17 10:01:00,2025-12-17 15:59:00,completed
621,4,3,2025-12-17 10:00:00,2025-12-17 18:00:00,2025-12-17 10:02:00,2025-12-17 18:04:00,completed
622,26,3,2025-12-17 09:00:00,2025-12-17 15:00:00,2025-12-17 09:02:00,2025-12-17 15:04:00,completed
623,20,3,2025-12-17 15:00:00,2025-12-17 21:00:00,2025-12-17 15:00:00,2025-12-17 20:59:00,completed
624,71,3,2025-12-17 11:00:00,2025-12-17 17:00:00,2025-12-17 10:57:00,2025-12-17 16:56:00,completed
625,67,1,2025-12-18 09:00:00,2025-12-18 17:00:00,2025-12-18 09:02:00,2025-12-18 17:03:00,completed
626,72,1,2025-12-18 08:00:00,2025-12-18 14:00:00,2025-12-18 08:00:00,2025-12-18 14:00:00,completed
627,43,1,2025-12-18 16:00:00,2025-12-18 22:00:00,2025-12-18 15:58:00,2025-12-18 22:10:00,completed
628,14,1,2025-12-18 10:00:00,2025-12-18 16:00:00,2025-12-18 10:01:00,2025-12-18 15:50:00,completed
629,2,2,2025-12-18 09:00:00,2025-12-18 17:00:00,2025-12-18 09:00:00,2025-12-18 16:57:00,completed
630,24,2,2025-12-18 08:00:00,2025-12-18 14:00:00,2025-12-18 08:01:00,2025-12-18 14:07:00,completed
631,60,2,2025-12-18 15:00:00,2025-12-18 21:00:00,2025-12-18 15:01:00,2025-12-18 20:58:00,completed
632,37,2,2025-12-18 10:00:00,2025-12-18 16:00:00,2025-12-18 10:01:00,2025-12-18 16:15:00,completed
633,62,3,2025-12-18 10:00:00,2025-12-18 18:00:00,2025-12-18 09:59:00,2025-12-18 17:48:00,completed
634,75,3,2025-12-18 09:00:00,2025-12-18 15:00:00,2025-12-18 08:59:00,2025-12-18 14:59:00,completed
635,28,3,2025-12-18 15:00:00,2025-12-18 21:00:00,2025-12-18 15:02:00,2025-12-18 20:58:00,completed
636,70,3,2025-12-18 11:00:00,2025-12-18 17:00:00,2025-12-18 10:56:00,2025-12-18 17:00:00,completed
637,1,1,2025-12-19 09:00:00,2025-12-19 17:00:00,2025-12-19 09:05:00,2025-12-19 16:58:00,completed
638,17,1,2025-12-19 08:00:00,2025-12-19 14:00:00,2025-12-19 07:56:00,2025-12-19 13:59:00,completed
639,33,1,2025-12-19 16:00:00,2025-12-19 22:00:00,2025-12-19 16:05:00,2025-12-19 21:56:00,completed
640,6,1,2025-12-19 10:00:00,2025-12-19 16:00:00,2025-12-19 10:03:00,2025-12-19 15:59:00,completed
641,66,1,2025-12-19 12:00:00,2025-12-19 17:00:00,2025-12-19 12:02:00,2025-12-19 17:02:00,completed
642,2,2,2025-12-19 09:00:00,2025-12-19 17:00:00,2025-12-19 09:00:00,2025-12-19 17:02:00,completed
643,23,2,2025-12-19 08:00:00,2025-12-19 14:00:00,2025-12-19 08:15:00,2025-12-19 13:57:00,completed
644,40,2,2025-12-19 15:00:00,2025-12-19 21:00:00,2025-12-19 15:01:00,2025-12-19 21:03:00,completed
645,37,2,2025-12-19 10:00:00,2025-12-19 16:00:00,2025-12-19 10:13:00,2025-12-19 15:50:00,completed
646,13,2,2025-12-19 12:00:00,2025-12-19 17:00:00,2025-12-19 11:59:00,2025-12-19 16:56:00,completed
647,3,3,2025-12-19 10:00:00,2025-12-19 18:00:00,2025-12-19 10:00:00,2025-12-19 18:01:00,completed
648,5,3,2025-12-19 09:00:00,2025-12-19 15:00:00,2025-12-19 09:05:00,2025-12-19 15:01:00,completed
649,77,3,2025-12-19 15:00:00,2025-12-19 21:00:00,2025-12-19 15:05:00,2025-12-19 21:01:00,completed
650,78,3,2025-12-19 11:00:00,2025-12-19 17:00:00,2025-12-19 11:03:00,2025-12-19 16:57:00,completed
651,35,3,2025-12-19 13:00:00,2025-12-19 18:00:00,2025-12-19 12:59:00,2025-12-19 17:52:00,completed
652,67,1,2025-12-20 09:00:00,2025-12-20 17:00:00,2025-12-20 09:04:00,2025-12-20 17:06:00,completed
653,18,1,2025-12-20 08:00:00,2025-12-20 14:00:00,2025-12-20 08:03:00,2025-12-20 13:58:00,completed
654,52,1,2025-12-20 16:00:00,2025-12-20 22:00:00,2025-12-20 16:01:00,2025-12-20 22:00:00,completed
655,29,1,2025-12-20 10:00:00,2025-12-20 16:00:00,2025-12-20 10:00:00,2025-12-20 15:57:00,completed
656,43,1,2025-12-20 12:00:00,2025-12-20 17:00:00,2025-12-20 11:59:00,2025-12-20 17:01:00,completed
657,16,2,2025-12-20 09:00:00,2025-12-20 17:00:00,2025-12-20 08:58:00,2025-12-20 16:57:00,completed
658,38,2,2025-12-20 08:00:00,2025-12-20 14:00:00,2025-12-20 08:01:00,2025-12-20 13:49:00,completed
659,13,2,2025-12-20 15:00:00,2025-12-20 21:00:00,2025-12-20 14:57:00,2025-12-20 21:07:00,completed
660,80,2,2025-12-20 10:00:00,2025-12-20 16:00:00,2025-12-20 09:56:00,2025-12-20 16:02:00,completed
661,23,2,2025-12-20 12:00:00,2025-12-20 17:00:00,,,cancelled
662,3,3,2025-12-20 10:00:00,2025-12-20 18:00:00,2025-12-20 10:03:00,2025-12-20 18:03:00,completed
663,69,3,2025-12-20 09:00:00,2025-12-20 15:00:00,2025-12-20 09:01:00,2025-12-20 14:56:00,completed
664,44,3,2025-12-20 15:00:00,2025-12-20 21:00:00,2025-12-20 14:58:00,2025-12-20 21:01:00,completed
665,56,3,2025-12-20 11:00:00,2025-12-20 17:00:00,2025-12-20 10:59:00,2025-12-20 17:00:00,completed
666,34,3,2025-12-20 13:00:00,2025-12-20 18:00:00,2025-12-20 12:58:00,2025-12-20 17:58:00,completed
667,1,1,2025-12-21 09:00:00,2025-12-21 17:00:00,2025-12-21 08:59:00,2025-12-21 17:02:00,completed
668,41,1,2025-12-21 08:00:00,2025-12-21 14:00:00,2025-12-21 07:57:00,2025-12-21 14:07:00,completed
669,12,1,2025-12-21 16:00:00,2025-12-21 22:00:00,2025-12-21 15:57:00,2025-12-21 22:06:00,completed
670,29,1,2025-12-21 10:00:00,2025-12-21 16:00:00,2025-12-21 10:02:00,2025-12-21 15:57:00,completed
671,72,1,2025-12-21 12:00:00,2025-12-21 17:00:00,2025-12-21 11:57:00,2025-12-21 17:01:00,completed
672,68,2,2025-12-21 09:00:00,2025-12-21 17:00:00,2025-12-21 09:11:00,2025-12-21 17:02:00,completed
673,38,2,2025-12-21 08:00:00,2025-12-21 14:00:00,2025-12-21 08:03:00,2025-12-21 13:59:00,completed
674,40,2,2025-12-21 15:00:00,2025-12-21 21:00:00,2025-12-21 15:02:00,2025-12-21 21:03:00,completed
675,30,2,2025-12-21 10:00:00,2025-12-21 16:00:00,2025-12-21 09:57:00,2025-12-21 15:57:00,completed
676,39,2,2025-12-21 12:00:00,2025-12-21 17:00:00,2025-12-21 11:57:00,2025-12-21 16:57:00,completed
677,47,3,2025-12-21 10:00:00,2025-12-21 18:00:00,2025-12-21 09:55:00,2025-12-21 18:02:00,completed
678,8,3,2025-12-21 09:00:00,2025-12-21 15:00:00,,,missed
679,11,3,2025-12-21 15:00:00,2025-12-21 21:00:00,2025-12-21 14:57:00,2025-12-21 20:58:00,completed
680,53,3,2025-12-21 11:00:00,2025-12-21 17:00:00,2025-12-21 11:00:00,2025-12-21 17:04:00,completed
681,34,3,2025-12-21 13:00:00,2025-12-21 18:00:00,2025-12-21 13:02:00,2025-12-21 18:06:00,completed
682,67,1,2025-12-22 09:00:00,2025-12-22 17:00:00,2025-12-22 08:59:00,2025-12-22 16:55:00,completed
683,21,1,2025-12-22 08:00:00,2025-12-22 14:00:00,2025-12-22 08:03:00,2025-12-22 14:04:00,completed
684,18,1,2025-12-22 16:00:00,2025-12-22 22:00:00,2025-12-22 16:01:00,2025-12-22 21:56:00,completed
685,29,1,2025-12-22 10:00:00,2025-12-22 16:00:00,2025-12-22 09:57:00,2025-12-22 15:55:00,completed
686,68,2,2025-12-22 09:00:00,2025-12-22 17:00:00,2025-12-22 09:02:00,2025-12-22 17:07:00,completed
687,7,2,2025-12-22 08:00:00,2025-12-22 14:00:00,2025-12-22 08:03:00,2025-12-22 14:03:00,completed
688,46,2,2025-12-22 15:00:00,2025-12-22 21:00:00,2025-12-22 15:05:00,2025-12-22 21:07:00,completed
689,80,2,2025-12-22 10:00:00,2025-12-22 16:00:00,2025-12-22 10:04:00,2025-12-22 16:02:00,completed
690,58,3,2025-12-22 10:00:00,2025-12-22 18:00:00,2025-12-22 09:57:00,2025-12-22 17:57:00,completed
691,31,3,2025-12-22 09:00:00,2025-12-22 15:00:00,2025-12-22 08:56:00,2025-12-22 14:48:00,completed
692,8,3,2025-12-22 15:00:00,2025-12-22 21:00:00,2025-12-22 14:56:00,2025-12-22 20:58:00,completed
693,22,3,2025-12-22 11:00:00,2025-12-22 17:00:00,2025-12-22 11:04:00,2025-12-22 17:06:00,completed
694,1,1,2025-12-23 09:00:00,2025-12-23 17:00:00,2025-12-23 09:01:00,2025-12-23 16:58:00,completed
695,17,1,2025-12-23 08:00:00,2025-12-23 14:00:00,2025-12-23 07:57:00,2025-12-23 13:59:00,completed
696,33,1,2025-12-23 16:00:00,2025-12-23 22:00:00,2025-12-23 16:02:00,2025-12-23 22:02:00,completed
697,50,1,2025-12-23 10:00:00,2025-12-23 16:00:00,2025-12-23 09:59:00,2025-12-23 15:48:00,completed
698,63,2,2025-12-23 09:00:00,2025-12-23 17:00:00,,,missed
699,24,2,2025-12-23 08:00:00,2025-12-23 14:00:00,2025-12-23 08:03:00,2025-12-23 14:06:00,completed
700,55,2,2025-12-23 15:00:00,2025-12-23 21:00:00,2025-12-23 15:17:00,2025-12-23 20:58:00,completed
701,30,2,2025-12-23 10:00:00,2025-12-23 16:00:00,2025-12-23 10:00:00,2025-12-23 16:01:00,completed
702,62,3,2025-12-23 10:00:00,2025-12-23 18:00:00,2025-12-23 10:00:00,2025-12-23 18:02:00,completed
703,28,3,2025-12-23 09:00:00,2025-12-23 15:00:00,,,cancelled
704,64,3,2025-12-23 15:00:00,2025-12-23 21:00:00,,,missed
705,15,3,2025-12-23 11:00:00,2025-12-23 17:00:00,2025-12-23 11:03:00,2025-12-23 17:03:00,completed
706,1,1,2025-12-24 09:00:00,2025-12-24 17:00:00,2025-12-24 08:54:00,2025-12-24 17:06:00,completed
707,66,1,2025-12-24 08:00:00,2025-12-24 14:00:00,2025-12-24 07:57:00,2025-12-24 14:00:00,completed
708,72,1,2025-12-24 16:00:00,2025-12-24 22:00:00,2025-12-24 15:54:00,2025-12-24 21:57:00,completed
709,6,1,2025-12-24 10:00:00,2025-12-24 16:00:00,2025-12-24 10:01:00,2025-12-24 15:58:00,completed
710,16,2,2025-12-24 09:00:00,2025-12-24 17:00:00,2025-12-24 09:01:00,2025-12-24 16:56:00,completed
711,32,2,2025-12-24 08:00:00,2025-12-24 14:00:00,2025-12-24 07:58:00,2025-12-24 14:10:00,completed
712,19,2,2025-12-24 15:00:00,2025-12-24 21:00:00,,,cancelled
713,45,2,2025-12-24 10:00:00,2025-12-24 16:00:00,2025-12-24 09:55:00,2025-12-24 16:01:00,completed
714,4,3,2025-12-24 10:00:00,2025-12-24 18:00:00,2025-12-24 09:57:00,2025-12-24 17:55:00,completed
715,54,3,2025-12-24 09:00:00,2025-12-24 15:00:00,2025-12-24 08:58:00,2025-12-24 15:05:00,completed
716,20,3,2025-12-24 15:00:00,2025-12-24 21:00:00,2025-12-24 15:02:00,2025-12-24 20:55:00,completed
717,71,3,2025-12-24 11:00:00,2025-12-24 17:00:00,2025-12-24 10:56:00,2025-12-24 16:55:00,completed
718,67,1,2025-12-25 09:00:00,2025-12-25 17:00:00,2025-12-25 09:00:00,2025-12-25 17:08:00,completed
719,52,1,2025-12-25 08:00:00,2025-12-25 14:00:00,2025-12-25 07:59:00,2025-12-25 13:56:00,completed
720,41,1,2025-12-25 16:00:00,2025-12-25 22:00:00,2025-12-25 16:03:00,2025-12-25 22:13:00,completed
721,14,1,2025-12-25 10:00:00,2025-12-25 16:00:00,2025-12-25 09:59:00,2025-12-25 15:59:00,completed
722,2,2,2025-12-25 09:00:00,2025-12-25 17:00:00,2025-12-25 09:02:00,2025-12-25 17:00:00,completed
723,39,2,2025-12-25 08:00:00,2025-12-25 14:00:00,2025-12-25 08:00:00,2025-12-25 13:57:00,completed
724,60,2,2025-12-25 15:00:00,2025-12-25 21:00:00,2025-12-25 15:03:00,2025-12-25 20:57:00,completed
725,37,2,2025-12-25 10:00:00,2025-12-25 16:00:00,,,cancelled
726,47,3,2025-12-25 10:00:00,2025-12-25 18:00:00,2025-12-25 10:05:00,2025-12-25 18:01:00,completed
727,75,3,2025-12-25 09:00:00,2025-12-25 15:00:00,2025-12-25 08:59:00,2025-12-25 15:02:00,completed
728,26,3,2025-12-25 15:00:00,2025-12-25 21:00:00,2025-12-25 15:03:00,2025-12-25 20:50:00,completed
729,25,3,2025-12-25 11:00:00,2025-12-25 17:00:00,2025-12-25 10:57:00,2025-12-25 17:10:00,completed
730,1,1,2025-12-26 09:00:00,2025-12-26 17:00:00,2025-12-26 08:59:00,2025-12-26 16:55:00,completed
731,43,1,2025-12-26 08:00:00,2025-12-26 14:00:00,2025-12-26 08:00:00,2025-12-26 13:57:00,completed
732,12,1,2025-12-26 16:00:00,2025-12-26 22:00:00,2025-12-26 15:57:00,2025-12-26 21:59:00,completed
733,29,1,2025-12-26 10:00:00,2025-12-26 16:00:00,2025-12-26 10:00:00,2025-12-26 16:06:00,completed
734,21,1,2025-12-26 12:00:00,2025-12-26 17:00:00,2025-12-26 12:05:00,2025-12-26 17:07:00,completed
735,2,2,2025-12-26 09:00:00,2025-12-26 17:00:00,2025-12-26 08:57:00,2025-12-26 16:56:00,completed
736,23,2,2025-12-26 08:00:00,2025-12-26 14:00:00,2025-12-26 08:03:00,2025-12-26 14:00:00,completed
737,13,2,2025-12-26 15:00:00,2025-12-26 21:00:00,2025-12-26 15:01:00,2025-12-26 20:52:00,completed
738,37,2,2025-12-26 10:00:00,2025-12-26 16:00:00,2025-12-26 10:02:00,2025-12-26 15:53:00,completed
739,38,2,2025-12-26 12:00:00,2025-12-26 17:00:00,2025-12-26 11:59:00,2025-12-26 17:00:00,completed
740,3,3,2025-12-26 10:00:00,2025-12-26 18:00:00,2025-12-26 09:55:00,2025-12-26 18:02:00,completed
741,5,3,2025-12-26 09:00:00,2025-12-26 15:00:00,2025-12-26 08:57:00,2025-12-26 15:00:00,completed
742,36,3,2025-12-26 15:00:00,2025-12-26 21:00:00,2025-12-26 15:04:00,2025-12-26 21:09:00,completed
743,70,3,2025-12-26 11:00:00,2025-12-26 17:00:00,2025-12-26 10:58:00,2025-12-26 16:55:00,completed
744,77,3,2025-12-26 13:00:00,2025-12-26 18:00:00,2025-12-26 13:00:00,2025-12-26 18:01:00,completed
745,67,1,2025-12-27 09:00:00,2025-12-27 17:00:00,,,cancelled
746,66,1,2025-12-27 08:00:00,2025-12-27 14:00:00,2025-12-27 08:01:00,2025-12-27 13:58:00,completed
747,17,1,2025-12-27 16:00:00,2025-12-27 22:00:00,2025-12-27 15:55:00,2025-12-27 22:03:00,completed
748,6,1,2025-12-27 10:00:00,2025-12-27 16:00:00,2025-12-27 09:58:00,2025-12-27 16:04:00,completed
749,33,1,2025-12-27 12:00:00,2025-12-27 17:00:00,2025-12-27 12:02:00,2025-12-27 17:06:00,completed
750,63,2,2025-12-27 09:00:00,2025-12-27 17:00:00,2025-12-27 08:58:00,2025-12-27 17:06:00,completed
751,40,2,2025-12-27 08:00:00,2025-12-27 14:00:00,2025-12-27 07:58:00,2025-12-27 13:55:00,completed
752,38,2,2025-12-27 15:00:00,2025-12-27 21:00:00,2025-12-27 15:00:00,2025-12-27 20:56:00,completed
