payment_id,sale_id,payment_method,payment_amount,payment_time
4689,4505,gift_card,61.49,2026-04-23 08:21:00
4690,4506,cash,91.60,2026-04-16 17:06:00
4691,4507,debit_card,69.67,2026-04-26 11:56:00
4692,4508,debit_card,23.56,2026-06-06 10:06:00
4693,4509,debit_card,16.51,2026-04-15 20:06:00
4694,4510,mobile_pay,11.60,2025-11-12 09:21:00
4695,4511,debit_card,2.71,2026-05-29 17:11:00
4696,4512,debit_card,12.43,2026-02-08 18:11:00
4697,4512,credit_card,18.64,2026-02-08 18:11:00
4698,4513,credit_card,45.74,2026-04-12 08:41:00
4699,4514,gift_card,14.67,2026-06-17 17:56:00
4700,4515,cash,96.93,2026-02-12 16:36:00
4701,4516,credit_card,90.65,2026-02-01 11:41:00
4702,4517,mobile_pay,105.95,2026-02-27 10:46:00
4703,4518,debit_card,8.69,2026-07-21 20:46:00
4704,4519,gift_card,38.89,2026-03-27 18:11:00
4705,4520,cash,28.81,2026-06-13 09:06:00
4706,4521,credit_card,19.56,2025-11-27 17:21:00
4707,4522,mobile_pay,37.17,2025-12-09 18:06:00
4708,4524,credit_card,11.69,2025-11-03 16:51:00
4709,4524,debit_card,17.53,2025-11-03 16:51:00
4710,4525,credit_card,112.73,2026-02-09 09:06:00
4711,4526,gift_card,71.53,2025-11-02 17:16:00
4712,4527,cash,63.28,2026-01-20 09:11:00
4713,4528,gift_card,27.37,2025-11-07 13:36:00
4714,4529,credit_card,8.69,2025-12-16 20:11:00
4715,4530,gift_card,103.80,2026-02-20 08:21:00
4716,4531,gift_card,56.31,2026-04-25 10:31:00
4717,4532,debit_card,78.34,2025-12-27 09:31:00
4718,4533,mobile_pay,28.67,2026-04-09 11:26:00
4719,4534,debit_card,40.75,2025-11-22 09:21:00
4720,4535,credit_card,24.98,2026-02-20 08:56:00
4721,4536,mobile_pay,120.09,2026-02-20 15:36:00
4722,4537,credit_card,96.95,2025-12-29 15:41:00
4723,4538,gift_card,3.80,2025-12-10 14:06:00
4724,4539,gift_card,14.13,2025-12-08 18:51:00
4725,4540,credit_card,29.73,2025-12-09 20:11:00
4726,4540,gift_card,44.59,2025-12-09 20:11:00
4727,4541,mobile_pay,67.03,2026-01-18 15:21:00
4728,4542,cash,41.39,2026-04-24 17:21:00
4729,4543,mobile_pay,74.88,2025-11-27 11:31:00
4730,4544,mobile_pay,84.57,2026-06-12 10:11:00
4731,4545,cash,29.88,2026-01-13 08:51:00
4732,4546,gift_card,75.85,2026-01-15 09:26:00
4733,4547,debit_card,10.84,2026-01-06 14:01:00
4734,4548,gift_card,13.36,2026-07-31 20:26:00
4735,4549,debit_card,22.04,2026-05-03 17:21:00
4736,4550,credit_card,60.97,2026-04-10 14:11:00
4737,4551,debit_card,42.15,2025-11-28 09:31:00
4738,4552,credit_card,53.22,2026-02-08 10:01:00
4739,4553,cash,79.36,2026-04-20 16:16:00
4740,4554,cash,43.46,2026-04-18 15:56:00
4741,4555,credit_card,53.78,2025-11-18 15:21:00
4742,4556,credit_card,79.87,2026-02-18 10:51:00
4743,4557,mobile_pay,11.74,2026-07-11 20:01:00
4744,4557,credit_card,17.62,2026-07-11 20:01:00
4745,4558,cash,10.87,2026-06-15 20:11:00
4746,4558,credit_card,16.31,2026-06-15 20:11:00
4747,4559,credit_card,30.09,2026-07-06 09:46:00
4748,4560,mobile_pay,52.70,2025-12-29 09:36:00
4749,4561,mobile_pay,48.92,2026-04-29 14:11:00
4750,4562,debit_card,62.70,2026-01-13 15:06:00
4751,4563,credit_card,35.87,2025-12-26 18:31:00
4752,4564,cash,79.44,2026-06-24 09:21:00
4753,4565,mobile_pay,29.76,2025-12-15 11:56:00
4754,4566,credit_card,52.14,2025-12-12 16:16:00
4755,4567,gift_card,19.02,2025-11-15 12:06:00
4756,4568,debit_card,92.59,2026-04-11 14:26:00
4757,4569,cash,51.72,2026-07-23 10:11:00
4758,4570,cash,26.05,2026-05-24 14:16:00
4759,4571,gift_card,90.32,2025-12-10 17:26:00
4760,4572,debit_card,85.87,2026-03-19 11:41:00
4761,4573,credit_card,65.56,2026-05-11 19:16:00
4762,4574,debit_card,33.69,2026-04-18 10:06:00
4763,4575,cash,76.51,2025-11-11 19:11:00
4764,4576,debit_card,53.14,2025-12-04 12:01:00
4765,4577,mobile_pay,77.27,2026-03-06 11:56:00
4766,4578,credit_card,39.99,2026-05-01 16:51:00
4767,4579,cash,93.36,2025-11-19 20:56:00
4768,4580,mobile_pay,71.61,2025-11-23 15:36:00
4769,4581,debit_card,21.73,2026-07-29 15:21:00
4770,4582,credit_card,48.92,2026-06-15 10:06:00
4771,4583,gift_card,14.56,2026-05-21 19:21:00
4772,4584,debit_card,53.11,2026-02-10 09:41:00
4773,4585,gift_card,24.44,2025-12-17 16:31:00
4774,4587,credit_card,81.44,2026-01-20 19:21:00
4775,4588,gift_card,16.63,2025-11-03 20:36:00
4776,4589,credit_card,63.04,2026-05-26 10:21:00
4777,4590,mobile_pay,16.30,2026-04-15 20:36:00
4778,4591,gift_card,60.15,2025-11-06 15:11:00
4779,4592,credit_card,102.39,2026-05-14 16:11:00
4780,4593,gift_card,38.69,2025-11-02 10:36:00
4781,4594,debit_card,13.11,2026-06-23 10:26:00
4782,4594,credit_card,19.67,2026-06-23 10:26:00
4783,4595,debit_card,73.12,2026-05-07 09:16:00
4784,4596,credit_card,21.83,2026-01-02 16:56:00
4785,4597,credit_card,40.22,2026-05-26 09:11:00
4786,4598,mobile_pay,20.75,2026-03-29 15:46:00
4787,4599,debit_card,81.04,2026-01-15 15:01:00
4788,4600,credit_card,80.21,2026-06-03 15:51:00
4789,4601,cash,28.34,2026-07-28 18:26:00
4790,4602,gift_card,72.34,2026-01-01 14:56:00
4791,4603,credit_card,47.60,2026-07-06 09:26:00
4792,4604,mobile_pay,40.63,2026-07-11 11:36:00
4793,4605,mobile_pay,58.71,2026-07-24 19:16:00
4794,4606,credit_card,8.15,2026-07-08 19:31:00
4795,4607,credit_card,19.58,2026-04-10 18:21:00
4796,4608,mobile_pay,60.18,2026-07-07 19:11:00
4797,4609,credit_card,63.58,2026-03-07 11:51:00
4798,4610,debit_card,104.27,2026-02-19 17:41:00
4799,4611,gift_card,14.67,2026-06-02 10:41:00
4800,4612,gift_card,52.12,2026-03-09 18:11:00
4801,4613,debit_card,26.62,2026-04-13 20:26:00
4802,4614,gift_card,42.15,2025-11-11 17:21:00
4803,4615,cash,87.45,2026-01-18 11:56:00
4804,4616,gift_card,30.72,2026-05-04 09:36:00
4805,4617,cash,104.38,2026-07-30 11:21:00
4806,4618,cash,73.37,2026-06-14 17:11:00
4807,4619,mobile_pay,80.19,2026-02-07 16:51:00
4808,4620,debit_card,12.50,2026-06-12 19:01:00
4809,4621,credit_card,27.74,2026-03-15 14:41:00
4810,4621,mobile_pay,41.61,2026-03-15 14:41:00
4811,4622,credit_card,18.49,2026-04-28 12:11:00
4812,4623,gift_card,29.36,2026-03-13 13:46:00
4813,4624,credit_card,7.07,2026-03-28 11:31:00
4814,4625,debit_card,7.60,2026-02-03 12:41:00
4815,4626,gift_card,36.41,2025-11-11 11:01:00
4816,4627,mobile_pay,30.97,2026-03-03 18:56:00
4817,4628,gift_card,42.43,2025-12-28 10:11:00
4818,4629,debit_card,0.95,2026-01-27 20:31:00
4819,4630,credit_card,29.35,2026-01-17 16:16:00
4820,4631,credit_card,32.63,2026-01-25 16:46:00
4821,4632,gift_card,53.54,2025-12-28 17:51:00
4822,4633,cash,90.53,2025-11-22 09:11:00
4823,4634,credit_card,58.32,2026-03-27 15:51:00
4824,4635,mobile_pay,71.19,2026-02-23 13:01:00
4825,4636,gift_card,93.56,2026-03-13 13:21:00
4826,4637,gift_card,4.67,2026-01-02 19:51:00
4827,4638,cash,78.80,2026-06-19 15:56:00
4828,4639,mobile_pay,79.90,2025-12-08 16:36:00
4829,4640,gift_card,63.90,2026-05-14 12:31:00
4830,4641,mobile_pay,67.95,2026-04-22 19:26:00
4831,4642,debit_card,52.49,2026-03-01 13:11:00
4832,4643,gift_card,57.04,2026-04-30 16:56:00
4833,4644,credit_card,89.05,2026-01-31 20:31:00
4834,4645,gift_card,135.01,2026-07-16 15:31:00
4835,4646,debit_card,123.32,2026-01-14 19:51:00
4836,4647,gift_card,79.77,2026-07-06 08:01:00
4837,4648,cash,35.43,2025-11-03 09:51:00
4838,4649,credit_card,57.06,2026-02-16 13:26:00
4839,4650,cash,28.29,2026-01-20 11:21:00
4840,4651,mobile_pay,89.27,2025-12-29 09:41:00
4841,4652,mobile_pay,28.88,2026-01-29 10:56:00
4842,4653,mobile_pay,39.13,2026-06-28 12:06:00
4843,4654,gift_card,29.57,2026-03-23 20:01:00
4844,4654,mobile_pay,44.36,2026-03-23 20:01:00
4845,4655,gift_card,79.46,2026-07-15 14:31:00
4846,4656,cash,65.40,2026-06-22 16:11:00
4847,4657,cash,45.11,2026-02-04 20:06:00
4848,4658,credit_card,6.84,2025-11-07 11:06:00
4849,4659,credit_card,61.96,2026-03-01 18:11:00
4850,4660,debit_card,32.91,2026-04-26 17:21:00
4851,4661,mobile_pay,79.03,2025-11-05 17:16:00
4852,4662,mobile_pay,57.69,2025-11-12 11:21:00
4853,4663,debit_card,54.10,2026-06-09 10:51:00
4854,4664,credit_card,28.82,2025-12-26 10:21:00
4855,4665,cash,21.73,2025-11-20 17:31:00
4856,4666,cash,62.48,2026-01-30 18:41:00
4857,4667,credit_card,27.15,2026-03-17 09:56:00
4858,4668,credit_card,77.98,2026-05-18 16:01:00
4859,4669,mobile_pay,11.40,2026-05-25 16:06:00
4860,4670,debit_card,104.32,2026-03-30 10:31:00
4861,4671,debit_card,10.32,2026-03-13 14:11:00
4862,4672,mobile_pay,34.77,2025-12-23 16:56:00
4863,4673,cash,19.58,2026-05-12 13:46:00
4864,4674,mobile_pay,30.75,2026-05-03 18:26:00
4865,4675,mobile_pay,92.18,2026-06-03 08:01:00
4866,4676,mobile_pay,13.03,2025-12-04 08:16:00
4867,4677,debit_card,102.40,2026-01-14 13:36:00
4868,4678,gift_card,8.08,2025-11-03 10:36:00
4869,4678,credit_card,12.11,2025-11-03 10:36:00
4870,4679,mobile_pay,39.65,2026-02-06 13:01:00
4871,4680,credit_card,20.65,2026-07-04 13:21:00
4872,4681,credit_card,92.18,2025-12-10 10:36:00
4873,4682,debit_card,42.50,2025-12-03 19:21:00
4874,4683,credit_card,96.94,2026-04-21 15:51:00
4875,4684,gift_card,21.73,2026-01-30 17:26:00
4876,4685,mobile_pay,34.43,2026-04-13 10:51:00
4877,4685,cash,51.64,2026-04-13 10:51:00
4878,4686,debit_card,136.54,2026-02-10 15:01:00
4879,4687,cash,66.39,2026-03-21 17:41:00
4880,4688,gift_card,14.44,2026-05-17 13:31:00
4881,4689,debit_card,42.98,2026-06-24 20:26:00
4882,4690,gift_card,7.07,2025-12-17 13:56:00
4883,4691,credit_card,61.94,2026-03-22 13:36:00
4884,4692,credit_card,69.00,2025-11-17 14:16:00
4885,4693,credit_card,53.78,2026-03-17 20:21:00
4886,4694,mobile_pay,16.30,2026-05-26 13:41:00
4887,4694,cash,24.44,2026-05-26 13:41:00
4888,4695,mobile_pay,12.17,2026-07-06 18:46:00
4889,4696,cash,26.32,2026-06-10 16:26:00
4890,4696,credit_card,39.47,2026-06-10 16:26:00
4891,4697,gift_card,13.04,2026-05-21 18:56:00
4892,4698,gift_card,62.66,2026-06-27 15:56:00
4893,4699,mobile_pay,10.43,2026-05-22 12:01:00
4894,4700,debit_card,27.16,2026-05-02 18:06:00
4895,4701,cash,24.46,2026-07-16 08:51:00
4896,4702,debit_card,4.76,2026-05-04 08:56:00
4897,4703,gift_card,20.42,2025-11-02 09:51:00
4898,4704,gift_card,117.40,2026-02-18 20:56:00
4899,4706,credit_card,29.36,2025-11-27 14:56:00
4900,4707,credit_card,29.90,2026-02-17 19:06:00
4901,4708,mobile_pay,5.43,2026-05-27 20:01:00
4902,4709,cash,19.58,2025-12-01 13:41:00
4903,4710,mobile_pay,71.74,2025-12-10 20:31:00
4904,4711,credit_card,55.99,2026-01-29 18:41:00
4905,4712,gift_card,77.70,2025-11-10 14:11:00
4906,4713,debit_card,49.11,2026-01-05 11:46:00
4907,4714,gift_card,5.04,2025-11-11 20:21:00
4908,4714,cash,7.56,2025-11-11 20:21:00
4909,4715,mobile_pay,29.25,2025-11-14 11:21:00
4910,4715,debit_card,43.87,2025-11-14 11:21:00
4911,4716,credit_card,72.31,2025-11-29 14:36:00
4912,4717,cash,22.61,2025-11-07 13:01:00
4913,4717,mobile_pay,33.92,2025-11-07 13:01:00
4914,4718,mobile_pay,60.65,2026-03-29 12:31:00
4915,4719,debit_card,11.40,2026-02-19 20:11:00
4916,4720,gift_card,74.63,2026-02-15 10:56:00
4917,4721,debit_card,19.35,2026-06-04 11:21:00
4918,4722,gift_card,31.52,2026-04-29 12:16:00
4919,4723,cash,21.73,2026-06-10 16:31:00
4920,4724,credit_card,31.51,2026-03-17 20:21:00
4921,4725,cash,51.10,2026-01-01 14:01:00
4922,4726,gift_card,18.49,2025-12-14 14:06:00
4923,4726,credit_card,27.73,2025-12-14 14:06:00
4924,4727,gift_card,10.64,2026-06-24 20:21:00
4925,4728,debit_card,19.01,2026-07-15 17:51:00
4926,4729,mobile_pay,57.06,2026-02-22 14:56:00
4927,4730,mobile_pay,23.91,2026-06-03 19:16:00
4928,4731,mobile_pay,64.77,2026-06-27 14:36:00
4929,4732,mobile_pay,100.02,2026-05-01 12:31:00
4930,4733,credit_card,105.15,2026-05-25 08:01:00
4931,4734,mobile_pay,9.77,2026-04-03 16:51:00
4932,4735,mobile_pay,62.28,2026-04-18 08:11:00
4933,4736,mobile_pay,66.84,2026-02-25 10:36:00
4934,4737,credit_card,66.61,2026-06-12 11:11:00
4935,4738,debit_card,10.32,2026-05-10 15:56:00
4936,4739,debit_card,14.67,2025-12-07 19:36:00
4937,4740,credit_card,4.67,2026-01-27 15:16:00
4938,4741,debit_card,46.27,2026-02-05 19:31:00
4939,4742,mobile_pay,48.94,2026-01-19 09:36:00
4940,4743,cash,21.08,2026-03-12 09:06:00
4941,4743,mobile_pay,31.63,2026-03-12 09:06:00
4942,4744,debit_card,17.93,2026-01-26 10:21:00
4943,4745,mobile_pay,70.10,2025-11-02 11:16:00
4944,4746,credit_card,25.00,2026-03-20 13:26:00
4945,4747,debit_card,72.87,2026-06-25 12:41:00
4946,4748,cash,42.43,2026-05-14 11:06:00
4947,4749,mobile_pay,10.84,2026-05-03 16:36:00
4948,4750,debit_card,17.40,2025-12-15 09:01:00
4949,4751,mobile_pay,51.64,2026-03-15 10:31:00
4950,4752,mobile_pay,74.66,2025-12-07 12:21:00
4951,4753,credit_card,0.86,2026-06-03 12:01:00
4952,4754,mobile_pay,55.45,2026-03-29 16:16:00
4953,4755,credit_card,113.23,2026-07-20 19:26:00
4954,4756,debit_card,38.55,2026-05-01 10:31:00
4955,4757,credit_card,19.55,2026-03-29 09:01:00
4956,4758,cash,90.26,2026-01-07 20:46:00
4957,4759,gift_card,66.93,2026-01-16 10:51:00
4958,4760,debit_card,31.93,2025-11-06 19:26:00
4959,4761,cash,20.11,2026-01-11 11:01:00
4960,4762,debit_card,71.37,2026-06-12 10:36:00
4961,4763,credit_card,55.44,2026-01-01 17:36:00
4962,4764,mobile_pay,26.63,2025-11-17 14:51:00
4963,4765,cash,51.63,2025-11-08 16:41:00
4964,4766,credit_card,120.11,2026-02-19 13:11:00
4965,4767,gift_card,43.45,2026-06-25 18:26:00
4966,4768,debit_card,113.19,2026-01-23 14:51:00
4967,4769,gift_card,48.21,2026-06-29 11:16:00
4968,4770,debit_card,141.58,2026-06-29 15:26:00
4969,4771,credit_card,47.83,2026-04-15 08:16:00
4970,4772,gift_card,26.97,2025-11-06 09:56:00
4971,4773,credit_card,15.42,2026-06-04 09:26:00
4972,4773,mobile_pay,23.12,2026-06-04 09:26:00
4973,4774,credit_card,38.78,2026-04-30 08:21:00
4974,4775,mobile_pay,73.92,2026-03-01 15:31:00
4975,4776,credit_card,36.82,2026-02-27 15:16:00
4976,4777,cash,29.98,2025-11-26 10:31:00
4977,4778,credit_card,52.21,2026-05-30 09:56:00
4978,4779,gift_card,59.01,2025-11-29 12:36:00
4979,4780,debit_card,67.46,2026-02-09 20:46:00
4980,4781,credit_card,13.87,2026-04-03 19:41:00
4981,4781,cash,20.80,2026-04-03 19:41:00
4982,4782,debit_card,106.94,2026-05-12 09:06:00
4983,4783,mobile_pay,80.77,2025-11-01 09:46:00
4984,4784,gift_card,23.91,2025-12-26 20:21:00
4985,4785,debit_card,15.74,2026-02-27 12:16:00
4986,4786,cash,49.46,2025-12-07 17:21:00
4987,4787,mobile_pay,71.84,2026-07-28 11:21:00
4988,4788,mobile_pay,101.07,2025-11-30 15:51:00
4989,4789,credit_card,23.16,2026-06-20 19:16:00
4990,4789,cash,34.75,2026-06-20 19:16:00
4991,4790,cash,50.42,2026-04-24 16:31:00
4992,4791,mobile_pay,19.58,2026-01-12 16:16:00
4993,4792,gift_card,68.89,2026-01-24 18:06:00
4994,4793,debit_card,56.40,2026-06-30 11:41:00
4995,4794,credit_card,71.78,2025-11-08 18:56:00
4996,4795,credit_card,38.69,2026-07-08 13:41:00
4997,4796,cash,24.77,2025-12-25 11:41:00
4998,4797,debit_card,47.84,2026-07-12 18:06:00
4999,4798,gift_card,70.53,2026-02-14 13:16:00
5000,4799,debit_card,44.87,2026-03-15 08:21:00
5001,4799,cash,67.30,2026-03-15 08:21:00
5002,4800,mobile_pay,41.15,2026-04-16 15:06:00
5003,4801,gift_card,97.87,2026-01-06 09:26:00
5004,4802,cash,33.43,2026-06-17 12:21:00
5005,4802,mobile_pay,50.14,2026-06-17 12:21:00
5006,4803,gift_card,26.83,2026-04-15 13:36:00
5007,4804,credit_card,77.15,2025-11-13 18:56:00
5008,4805,gift_card,67.74,2026-05-19 10:26:00
5009,4806,mobile_pay,75.87,2026-02-03 15:11:00
5010,4807,debit_card,40.76,2026-05-24 13:56:00
5011,4808,cash,51.64,2026-03-04 17:36:00
5012,4809,credit_card,93.56,2026-07-30 16:41:00
5013,4810,credit_card,40.23,2026-06-19 09:06:00
5014,4811,cash,31.86,2026-02-04 19:11:00
5015,4812,credit_card,26.72,2026-05-19 15:41:00
5016,4812,mobile_pay,40.07,2026-05-19 15:41:00
5017,4813,gift_card,105.25,2026-06-11 14:11:00
5018,4814,gift_card,5.42,2026-06-01 13:56:00
5019,4815,mobile_pay,7.07,2026-03-31 17:06:00
5020,4816,credit_card,93.94,2026-02-14 15:56:00
5021,4817,credit_card,66.17,2025-11-15 16:31:00
5022,4818,debit_card,39.47,2026-07-26 11:51:00
5023,4819,mobile_pay,69.52,2026-03-19 13:41:00
5024,4820,debit_card,5.75,2026-05-19 15:11:00
5025,4821,cash,73.06,2026-02-08 19:36:00
5026,4822,mobile_pay,25.20,2026-05-08 19:06:00
5027,4823,mobile_pay,44.77,2025-12-18 10:46:00
5028,4824,cash,99.00,2026-01-04 10:16:00
5029,4825,cash,97.07,2025-11-24 09:11:00
5030,4826,cash,93.02,2025-12-10 10:06:00
5031,4827,debit_card,42.43,2026-04-29 12:56:00
5032,4828,cash,108.20,2026-02-26 17:51:00
5033,4829,credit_card,34.77,2025-11-21 10:01:00
5034,4830,gift_card,38.24,2025-11-25 11:06:00
5035,4831,credit_card,101.63,2026-02-07 17:56:00
5036,4832,debit_card,75.28,2026-06-24 16:16:00
5037,4833,credit_card,26.10,2025-12-22 14:26:00
5038,4834,debit_card,8.69,2026-04-30 13:21:00
5039,4835,gift_card,83.56,2026-07-20 19:06:00
5040,4837,debit_card,82.12,2026-05-21 13:51:00
5041,4838,cash,93.29,2025-11-01 18:26:00
5042,4839,credit_card,40.22,2026-07-29 16:11:00
5043,4839,gift_card,60.34,2026-07-29 16:11:00
5044,4840,gift_card,60.34,2025-11-26 15:56:00
5045,4842,debit_card,3.69,2026-05-22 19:46:00
5046,4842,credit_card,5.54,2026-05-22 19:46:00
5047,4843,debit_card,84.99,2026-07-10 09:16:00
5048,4844,cash,20.65,2025-11-09 13:16:00
5049,4846,cash,59.74,2026-06-01 13:46:00
5050,4847,credit_card,18.25,2026-01-05 13:26:00
5051,4848,debit_card,33.13,2025-12-17 10:06:00
5052,4849,debit_card,42.13,2026-02-24 20:21:00
5053,4850,gift_card,61.70,2026-07-06 14:46:00
5054,4851,cash,33.36,2026-04-22 10:56:00
5055,4852,credit_card,36.83,2025-11-02 08:01:00
5056,4853,credit_card,45.90,2025-12-18 14:46:00
5057,4854,debit_card,31.00,2026-01-28 08:31:00
5058,4855,gift_card,26.70,2026-05-01 12:06:00
5059,4855,cash,40.04,2026-05-01 12:06:00
5060,4856,cash,65.87,2025-11-12 13:31:00
5061,4857,credit_card,26.10,2026-05-08 20:56:00
5062,4858,mobile_pay,17.39,2026-04-07 14:56:00
5063,4859,credit_card,26.11,2025-11-14 12:51:00
5064,4860,debit_card,77.89,2026-07-01 12:01:00
5065,4861,cash,34.87,2026-07-19 12:56:00
5066,4861,debit_card,52.31,2026-07-19 12:56:00
5067,4862,debit_card,62.91,2026-07-08 14:31:00
5068,4863,cash,62.91,2026-07-25 18:26:00
5069,4864,credit_card,88.04,2026-07-28 16:51:00
5070,4865,cash,57.17,2025-12-23 20:31:00
5071,4866,cash,89.22,2026-03-31 12:46:00
5072,4867,gift_card,15.66,2025-11-27 14:51:00
5073,4867,mobile_pay,23.49,2025-11-27 14:51:00
5074,4868,debit_card,47.84,2026-02-16 12:41:00
5075,4869,debit_card,85.97,2026-03-13 16:51:00
5076,4870,debit_card,63.08,2026-03-18 14:31:00
5077,4871,mobile_pay,86.41,2026-03-16 12:51:00
5078,4872,cash,153.52,2025-12-12 13:31:00
5079,4873,debit_card,9.56,2025-12-11 09:51:00
5080,4873,mobile_pay,14.35,2025-12-11 09:51:00
5081,4874,cash,92.83,2026-04-07 09:16:00
5082,4875,gift_card,26.96,2025-12-19 18:51:00
5083,4876,gift_card,53.26,2026-07-03 15:26:00
5084,4877,gift_card,53.68,2026-07-14 14:21:00
5085,4878,debit_card,52.47,2026-04-14 14:06:00
5086,4879,debit_card,10.32,2026-03-08 19:06:00
5087,4880,mobile_pay,28.90,2026-02-24 13:11:00
5088,4881,credit_card,51.60,2026-01-05 18:06:00
5089,4882,credit_card,28.29,2026-05-05 17:46:00
5090,4883,mobile_pay,78.68,2026-06-24 08:11:00
5091,4884,cash,70.92,2026-05-29 11:11:00
5092,4885,credit_card,5.43,2026-07-06 11:41:00
5093,4886,mobile_pay,130.45,2026-01-24 08:26:00
5094,4887,credit_card,47.16,2026-04-04 20:31:00
5095,4888,cash,10.87,2026-04-15 14:11:00
5096,4889,mobile_pay,46.18,2026-06-22 14:46:00
5097,4890,debit_card,112.52,2026-06-21 16:16:00
5098,4891,credit_card,78.11,2026-04-19 19:06:00
5099,4892,gift_card,66.08,2026-04-23 10:11:00
5100,4893,debit_card,13.04,2026-01-30 09:56:00
5101,4894,gift_card,106.06,2026-01-01 18:26:00
5102,4895,credit_card,80.42,2026-04-02 13:41:00
5103,4896,cash,5.42,2025-12-19 08:56:00
5104,4897,gift_card,28.68,2026-04-05 17:26:00
5105,4897,debit_card,43.01,2026-04-05 17:26:00
5106,4898,credit_card,73.07,2025-12-09 11:31:00
5107,4899,debit_card,20.74,2026-05-13 20:26:00
5108,4900,cash,110.46,2025-11-12 12:41:00
5109,4901,mobile_pay,44.11,2026-05-07 16:26:00
5110,4902,mobile_pay,46.05,2026-07-08 18:26:00
5111,4903,mobile_pay,3.80,2025-11-23 09:26:00
5112,4904,debit_card,11.95,2025-12-17 19:11:00
5113,4905,debit_card,30.41,2026-05-28 19:11:00
5114,4906,debit_card,50.72,2026-03-18 09:51:00
5115,4907,cash,78.80,2026-01-13 11:26:00
5116,4908,credit_card,60.29,2025-11-29 11:06:00
5117,4909,cash,115.23,2025-12-02 14:56:00
5118,4910,credit_card,38.06,2025-12-30 14:36:00
5119,4912,gift_card,71.63,2025-11-17 16:16:00
5120,4913,debit_card,121.86,2025-12-31 09:11:00
5121,4914,debit_card,58.14,2026-03-18 13:06:00
5122,4915,gift_card,36.51,2026-07-29 14:06:00
5123,4916,credit_card,55.53,2026-01-03 16:06:00
5124,4917,debit_card,62.48,2026-01-07 16:06:00
5125,4918,debit_card,69.89,2025-12-10 11:21:00
5126,4919,cash,54.88,2026-05-06 10:16:00
5127,4920,mobile_pay,52.36,2026-02-23 14:31:00
5128,4921,cash,120.31,2026-03-27 09:31:00
5129,4922,credit_card,40.76,2026-05-21 08:11:00
5130,4923,gift_card,79.81,2025-12-26 11:26:00
5131,4924,mobile_pay,58.55,2025-12-04 17:46:00
5132,4925,credit_card,87.26,2026-02-09 18:31:00
5133,4926,gift_card,58.68,2026-06-23 11:51:00
5134,4927,mobile_pay,68.35,2026-01-04 18:36:00
5135,4928,cash,45.12,2026-03-15 12:21:00
5136,4929,cash,45.30,2026-06-21 10:36:00
5137,4930,credit_card,34.24,2026-07-13 08:56:00
5138,4931,gift_card,30.44,2026-02-21 13:51:00
5139,4932,debit_card,87.36,2026-06-05 16:11:00
5140,4933,credit_card,2.71,2026-02-25 19:51:00
5141,4934,cash,72.29,2026-07-04 11:26:00
5142,4935,gift_card,48.91,2026-05-30 09:01:00
5143,4936,cash,56.06,2026-01-17 08:41:00
5144,4937,cash,98.91,2026-03-26 09:06:00
5145,4938,debit_card,47.84,2025-11-30 18:16:00
5146,4938,gift_card,71.76,2025-11-30 18:16:00
5147,4939,mobile_pay,102.22,2026-05-10 11:01:00
5148,4940,gift_card,95.10,2026-03-05 08:36:00
5149,4941,mobile_pay,79.57,2026-06-10 18:46:00
5150,4942,mobile_pay,43.45,2026-04-23 13:16:00
5151,4943,credit_card,85.87,2026-06-06 11:06:00
5152,4945,credit_card,9.77,2025-12-07 14:51:00
5153,4946,mobile_pay,17.39,2025-12-20 08:46:00
5154,4947,cash,17.28,2025-12-29 10:31:00
5155,4948,cash,26.62,2025-12-14 17:41:00
5156,4949,gift_card,34.56,2025-11-16 15:16:00
5157,4950,debit_card,75.64,2026-07-04 13:11:00
5158,4951,mobile_pay,64.12,2026-07-01 10:26:00
5159,4952,debit_card,39.15,2025-11-01 17:46:00
5160,4953,cash,30.30,2026-02-11 10:11:00
5161,4954,mobile_pay,77.17,2026-06-13 10:26:00
5162,4955,credit_card,34.79,2025-12-05 10:01:00
5163,4956,gift_card,14.13,2026-05-01 10:41:00
5164,4957,gift_card,25.68,2026-06-01 14:36:00
5165,4957,credit_card,38.53,2026-06-01 14:36:00
5166,4958,gift_card,81.30,2026-06-15 15:56:00
5167,4959,mobile_pay,110.86,2026-04-03 12:01:00
5168,4960,cash,85.09,2026-05-13 16:26:00
5169,4961,mobile_pay,89.76,2026-05-23 20:01:00
5170,4962,debit_card,26.10,2026-06-28 08:51:00
5171,4963,debit_card,46.39,2026-03-01 13:16:00
5172,4964,mobile_pay,59.21,2026-03-03 15:36:00
5173,4965,cash,63.68,2026-03-07 17:51:00
5174,4967,mobile_pay,117.30,2026-07-05 14:26:00
5175,4968,gift_card,41.32,2026-03-02 16:41:00
5176,4969,cash,39.65,2025-12-31 12:11:00
5177,4970,mobile_pay,55.98,2026-07-13 13:51:00
5178,4971,cash,67.82,2026-02-15 17:36:00
5179,4972,mobile_pay,70.70,2026-06-09 19:26:00
5180,4973,mobile_pay,29.36,2026-04-15 08:41:00
5181,4974,cash,57.61,2025-12-19 08:41:00
5182,4975,credit_card,125.38,2025-11-12 14:41:00
5183,4976,cash,29.86,2026-04-14 08:56:00
5184,4977,cash,23.14,2026-02-23 12:16:00
5185,4978,credit_card,64.01,2026-01-23 17:46:00
5186,4979,debit_card,85.22,2026-05-09 17:26:00
