purchase_order_item_id,purchase_order_id,vendor_product_id,quantity_ordered,quantity_received,quantity_damaged,quantity_missing,unit_purchase_cost
771,190,30,48,48,0,0,2.13
772,190,39,72,72,0,0,3.11
773,190,55,60,60,0,0,2.64
774,190,67,72,72,0,0,4.16
775,191,1,72,72,0,0,4.01
776,191,8,48,48,0,0,5.95
777,191,16,72,72,1,0,3.12
778,191,32,40,40,0,0,2.42
779,191,57,40,40,0,0,2.74
780,191,70,60,60,0,0,4.60
781,192,73,96,96,0,0,5.73
782,192,74,72,72,0,0,2.46
783,192,91,48,48,0,0,3.36
784,193,5,60,60,0,0,4.11
785,193,15,50,50,0,0,3.62
786,193,18,80,80,0,0,3.55
787,193,25,96,96,0,0,1.28
788,194,17,80,80,0,0,2.82
789,194,24,48,48,0,0,3.85
790,194,41,50,50,0,0,3.15
791,194,45,48,48,0,0,1.99
792,194,47,72,72,0,0,6.60
793,194,68,64,64,0,0,5.73
794,195,76,60,60,0,0,2.79
795,196,11,72,72,0,0,1.74
796,196,43,48,48,0,0,5.72
797,196,53,96,96,0,0,3.24
798,196,54,36,36,0,0,5.84
799,196,65,60,60,0,0,2.67
800,197,26,36,36,0,0,2.79
801,197,29,54,54,0,0,2.02
802,197,37,54,54,0,0,3.17
803,197,81,70,70,0,0,4.75
804,198,31,72,72,0,0,3.41
805,198,34,40,40,0,0,4.52
806,198,61,48,48,0,0,2.75
807,198,90,80,80,0,0,3.17
808,199,49,102,102,0,0,5.09
809,199,72,56,56,0,0,5.20
810,200,28,72,72,0,0,1.80
811,200,59,66,66,0,0,3.42
812,201,2,60,60,0,0,2.58
813,201,9,72,72,0,0,5.04
814,201,23,72,72,1,0,0.58
815,201,36,96,96,0,0,3.09
816,201,39,80,80,0,0,3.11
817,201,55,72,72,0,0,2.64
818,202,63,48,48,0,0,2.52
819,202,71,40,40,0,0,5.16
820,202,85,84,84,0,0,2.27
821,202,92,50,50,0,0,3.69
822,203,1,72,72,0,0,4.01
823,203,57,80,80,0,0,2.74
824,203,82,30,30,0,0,2.25
825,203,87,72,72,0,0,5.10
826,204,5,60,57,0,3,4.11
827,204,15,60,57,0,3,3.62
828,204,25,48,46,0,2,1.28
829,204,33,108,105,0,3,3.95
830,204,35,40,38,0,2,3.31
831,205,4,40,40,0,0,2.59
832,205,12,40,40,0,0,1.79
833,205,24,48,48,0,0,3.85
834,205,38,96,96,0,0,3.96
835,205,47,36,36,0,0,6.60
836,205,93,72,72,0,0,4.56
837,206,43,48,48,0,0,5.72
838,206,54,72,72,0,0,5.84
839,207,60,60,60,0,0,3.45
840,207,88,72,72,0,0,5.55
841,208,22,40,40,0,0,0.42
842,208,51,64,64,0,0,5.91
843,208,62,80,80,0,0,2.54
844,208,84,72,72,0,0,2.51
845,209,27,80,80,0,0,3.55
846,209,40,48,48,0,0,2.81
847,209,46,80,80,0,0,2.59
848,209,52,20,20,0,0,3.32
849,209,64,56,56,0,0,3.05
850,209,80,72,72,0,0,3.36
851,210,86,56,56,1,0,1.84
852,211,19,78,78,0,0,3.44
853,211,28,96,96,0,0,1.80
854,211,58,72,72,0,0,3.32
855,211,59,84,84,0,0,3.42
856,212,9,36,36,0,0,5.04
857,212,30,56,56,0,0,2.13
858,212,39,56,56,0,0,3.11
859,212,55,60,60,0,0,2.64
860,212,67,72,72,0,0,4.16
861,213,1,72,72,0,0,4.01
862,213,16,96,96,0,0,3.12
863,213,32,60,60,0,0,2.42
864,213,70,80,80,0,0,4.60
865,213,73,72,72,0,0,5.73
866,213,74,80,80,0,0,2.46
867,214,91,64,64,0,0,3.36
868,215,5,100,100,0,0,4.11
869,215,15,50,50,0,0,3.62
870,215,18,60,60,0,0,3.55
871,215,25,48,48,0,0,1.28
872,216,17,32,32,0,0,2.82
873,216,24,72,72,0,0,3.85
874,216,41,60,60,0,0,3.15
875,216,45,48,48,0,0,1.99
876,216,68,40,40,0,0,5.73
877,216,76,60,60,0,0,2.79
878,217,11,72,72,0,0,1.74
879,217,43,84,84,0,0,5.72
880,217,53,48,48,0,0,3.24
881,217,54,72,72,0,0,5.84
882,217,65,60,60,0,0,2.67
883,218,26,60,60,0,0,2.79
884,218,29,78,78,0,0,2.02
885,218,37,84,84,0,0,3.17
886,218,81,60,60,0,0,4.75
887,219,31,72,72,0,0,3.41
888,219,34,50,50,1,0,4.52
889,219,48,60,60,0,0,9.61
890,219,61,60,60,0,0,2.75
891,220,49,54,54,0,0,5.09
892,220,72,64,64,0,0,5.20
893,221,28,24,23,0,1,1.80
894,221,59,84,81,0,3,3.42
895,222,2,60,60,0,0,2.58
896,222,9,108,108,0,0,5.04
897,222,23,72,72,0,0,0.58
898,222,36,72,72,0,0,3.09
899,222,39,56,56,0,0,3.11
900,222,63,48,48,0,0,2.52
901,223,85,60,60,0,0,2.27
902,223,92,40,40,0,0,3.69
903,224,1,36,36,0,0,4.01
904,224,56,72,72,0,0,2.26
905,224,57,60,60,0,0,2.74
906,224,70,60,60,0,0,4.60
907,224,82,40,40,0,0,2.25
908,224,87,48,48,0,0,5.10
909,225,91,64,64,0,0,3.36
910,226,5,60,60,0,0,4.11
911,226,15,50,50,0,0,3.62
912,226,25,48,48,0,0,1.28
913,226,35,56,56,0,0,3.31
914,227,12,56,56,0,0,1.79
915,227,24,72,72,0,0,3.85
916,227,38,36,36,0,0,3.96
917,227,47,72,72,0,0,6.60
918,227,93,48,48,0,0,4.56
919,228,43,48,48,0,0,5.72
920,228,44,108,108,0,0,2.07
921,228,54,36,36,0,0,5.84
922,229,60,40,40,0,0,3.45
923,229,88,72,72,0,0,5.55
924,230,22,20,20,0,0,0.42
925,230,34,70,70,1,0,4.52
926,230,51,88,88,0,0,5.91
927,230,62,40,40,0,0,2.54
928,230,84,72,72,0,0,2.51
929,231,27,60,60,0,0,3.55
930,231,40,72,72,0,0,2.81
931,231,52,60,60,0,0,3.32
932,231,64,72,72,0,0,3.05
933,231,80,72,72,0,0,3.36
934,231,86,48,48,0,0,1.84
935,232,19,66,66,0,0,3.44
936,232,28,48,48,0,0,1.80
937,232,59,42,42,0,0,3.42
938,233,2,100,100,0,0,2.58
939,233,30,72,72,0,0,2.13
940,233,39,64,64,0,0,3.11
941,233,67,72,72,0,0,4.16
942,234,1,108,108,0,0,4.01
943,234,8,40,40,0,0,5.95
944,234,16,72,72,0,0,3.12
945,234,32,50,50,0,0,2.42
946,234,56,48,48,0,0,2.26
947,234,57,60,60,0,0,2.74
948,235,70,40,40,0,0,4.60
949,235,73,72,72,0,0,5.73
950,235,74,56,56,0,0,2.46
951,235,91,32,32,0,0,3.36
952,236,5,60,60,0,0,4.11
953,236,15,70,70,0,0,3.62
954,236,18,60,60,0,0,3.55
955,236,25,96,96,0,0,1.28
956,237,17,24,24,0,0,2.82
957,237,24,48,48,0,0,3.85
958,237,41,40,40,0,0,3.15
959,237,45,42,42,0,0,1.99
960,237,68,64,64,0,0,5.73
961,237,76,60,60,0,0,2.79
962,238,11,72,69,1,3,1.74
963,238,43,60,57,0,3,5.72
964,238,53,96,93,0,3,3.24
965,238,54,72,69,0,3,5.84
966,238,65,80,77,0,3,2.67
967,239,26,84,84,0,0,2.79
968,239,29,54,54,0,0,2.02
969,239,37,66,66,0,0,3.17
970,239,81,50,50,0,0,4.75
971,240,3,72,72,0,0,2.24
972,240,31,72,72,0,0,3.41
973,240,34,50,50,0,0,4.52
974,240,48,60,60,0,0,9.61
975,240,61,60,60,0,0,2.75
976,240,90,80,80,0,0,3.17
977,241,49,36,36,0,0,5.09
978,241,72,48,48,0,0,5.20
979,242,28,48,48,0,0,1.80
980,242,59,54,54,0,0,3.42
981,243,23,108,108,0,0,0.58
982,243,36,96,96,0,0,3.09
983,243,39,80,80,0,0,3.11
984,243,63,96,96,0,0,2.52
985,243,85,60,60,0,0,2.27
986,243,92,50,50,0,0,3.69
987,244,1,36,36,0,0,4.01
988,244,8,64,64,0,0,5.95
989,244,56,72,72,0,0,2.26
990,244,57,40,40,0,0,2.74
991,244,70,80,80,0,0,4.60
992,244,82,40,40,0,0,2.25
993,245,87,48,48,0,0,5.10
994,246,5,60,60,0,0,4.11
995,246,15,60,60,0,0,3.62
996,246,25,48,48,0,0,1.28
997,247,4,60,60,0,0,2.59
998,247,12,64,64,0,0,1.79
999,247,24,96,96,1,0,3.85
1000,247,38,66,66,0,0,3.96
1001,247,41,80,80,0,0,3.15
1002,247,47,72,72,0,0,6.60
1003,248,93,72,72,0,0,4.56
1004,249,43,60,60,0,0,5.72
1005,249,54,72,72,0,0,5.84
1006,250,60,60,60,0,0,3.45
1007,250,83,96,96,0,0,2.63
1008,250,88,72,72,0,0,5.55
1009,251,22,40,40,0,0,0.42
1010,251,34,100,100,0,0,4.52
1011,251,51,88,88,0,0,5.91
1012,251,62,40,40,0,0,2.54
1013,252,27,80,80,0,0,3.55
1014,252,46,80,80,0,0,2.59
1015,252,52,20,20,0,0,3.32
1016,252,64,72,72,0,0,3.05
1017,252,80,48,48,0,0,3.36
1018,252,86,96,96,0,0,1.84
1019,253,19,78,78,0,0,3.44
1020,253,28,72,72,0,0,1.80
1021,253,58,72,72,0,0,3.32
1022,253,59,84,84,0,0,3.42
1023,253,66,48,48,0,0,4.47
1024,254,30,80,80,0,0,2.13
1025,254,36,48,48,0,0,3.09
1026,254,39,80,80,0,0,3.11
1027,254,55,60,60,0,0,2.64
1028,255,1,72,69,0,3,4.01
1029,255,8,56,54,0,2,5.95
1030,255,16,72,69,0,3,3.12
1031,255,32,40,38,0,2,2.42
1032,255,70,60,57,0,3,4.60
1033,255,73,72,69,0,3,5.73
1034,256,74,64,64,0,0,2.46
1035,256,91,48,48,0,0,3.36
1036,257,5,80,80,1,0,4.11
1037,257,15,60,60,0,0,3.62
1038,257,18,80,80,0,0,3.55
1039,257,25,48,48,0,0,1.28
1040,257,33,72,72,0,0,3.95
1041,258,12,72,72,0,0,1.79
1042,258,17,24,24,0,0,2.82
1043,258,24,24,24,0,0,3.85
1044,258,45,72,72,0,0,1.99
1045,258,47,72,72,0,0,6.60
1046,258,76,84,84,0,0,2.79
1047,259,43,48,48,0,0,5.72
1048,259,53,48,48,0,0,3.24
1049,259,54,36,36,0,0,5.84
1050,259,65,80,80,0,0,2.67
1051,260,26,84,84,0,0,2.79
1052,260,29,60,60,0,0,2.02
1053,260,37,60,60,0,0,3.17
1054,261,31,72,72,0,0,3.41
1055,261,61,36,36,0,0,2.75
1056,261,90,80,80,0,0,3.17
1057,262,40,72,72,0,0,2.81
1058,262,49,66,66,0,0,5.09
1059,262,72,32,32,0,0,5.20
1060,262,80,48,48,0,0,3.36
1061,263,28,72,72,0,0,1.80
1062,263,58,66,66,0,0,3.32
1063,263,59,48,48,0,0,3.42
1064,263,66,48,48,0,0,4.47
1065,264,2,60,60,0,0,2.58
1066,264,23,72,72,0,0,0.58
1067,264,36,72,72,0,0,3.09
1068,264,39,48,48,0,0,3.11
1069,264,55,72,72,0,0,2.64
1070,264,63,96,96,0,0,2.52
1071,265,71,40,40,0,0,5.16
1072,265,85,72,72,0,0,2.27
1073,265,92,60,60,1,0,3.69
1074,266,1,72,72,0,0,4.01
1075,266,8,72,72,0,0,5.95
1076,266,82,60,60,0,0,2.25
1077,266,87,48,48,0,0,5.10
1078,267,5,80,80,0,0,4.11
1079,267,15,70,70,0,0,3.62
1080,267,25,96,96,0,0,1.28
1081,267,33,72,72,0,0,3.95
1082,268,12,56,56,0,0,1.79
1083,268,24,72,72,0,0,3.85
1084,268,38,66,66,0,0,3.96
1085,268,41,70,70,0,0,3.15
1086,268,47,36,36,0,0,6.60
1087,268,93,48,48,0,0,4.56
1088,269,43,60,60,0,0,5.72
1089,269,53,48,48,0,0,3.24
1090,269,54,36,36,0,0,5.84
1091,270,60,60,60,0,0,3.45
1092,270,83,48,48,0,0,2.63
1093,270,88,48,48,0,0,5.55
1094,271,22,60,60,0,0,0.42
1095,271,51,56,56,0,0,5.91
1096,271,62,40,40,0,0,2.54
1097,272,27,40,38,0,2,3.55
1098,272,46,50,48,0,2,2.59
1099,272,64,64,61,0,3,3.05
1100,272,80,48,46,0,2,3.36
1101,272,86,40,38,0,2,1.84
1102,273,19,54,54,0,0,3.44
1103,273,28,48,48,0,0,1.80
1104,273,58,78,78,0,0,3.32
1105,273,59,78,78,0,0,3.42
1106,274,2,80,80,0,0,2.58
1107,274,9,72,72,0,0,5.04
1108,274,30,48,48,0,0,2.13
1109,274,36,24,24,0,0,3.09
1110,274,39,56,56,1,0,3.11
1111,274,67,72,72,0,0,4.16
1112,275,1,72,72,0,0,4.01
1113,275,16,72,72,0,0,3.12
1114,275,32,70,70,0,0,2.42
1115,275,56,72,72,0,0,2.26
1116,275,70,80,80,0,0,4.60
1117,275,73,72,72,0,0,5.73
1118,276,74,56,56,0,0,2.46
1119,276,91,32,32,0,0,3.36
1120,277,5,60,60,0,0,4.11
1121,277,15,50,50,0,0,3.62
1122,277,25,48,48,0,0,1.28
1123,277,33,72,72,0,0,3.95
1124,278,12,72,72,0,0,1.79
1125,278,17,80,80,0,0,2.82
1126,278,24,48,48,0,0,3.85
1127,278,45,72,72,0,0,1.99
1128,278,68,32,32,0,0,5.73
1129,278,76,54,54,0,0,2.79
1130,279,43,60,60,0,0,5.72
1131,279,53,96,96,0,0,3.24
1132,279,54,72,72,0,0,5.84
1133,279,65,70,70,0,0,2.67
1134,280,26,48,48,0,0,2.79
1135,280,29,42,42,0,0,2.02
1136,280,37,48,48,0,0,3.17
1137,280,81,80,80,0,0,4.75
1138,281,31,72,72,0,0,3.41
1139,281,48,60,60,0,0,9.61
1140,281,61,60,60,0,0,2.75
1141,281,62,100,100,0,0,2.54
1142,281,90,60,60,0,0,3.17
1143,282,40,96,96,0,0,2.81
1144,282,49,48,48,0,0,5.09
1145,282,72,64,64,0,0,5.20
1146,283,19,84,84,0,0,3.44
1147,283,28,72,72,1,0,1.80
1148,283,59,60,60,0,0,3.42
1149,284,2,40,40,0,0,2.58
1150,284,9,108,108,0,0,5.04
1151,284,23,72,72,0,0,0.58
1152,284,36,72,72,0,0,3.09
1153,284,39,96,96,0,0,3.11
1154,284,55,72,72,0,0,2.64
1155,285,71,80,80,0,0,5.16
1156,285,85,96,96,0,0,2.27
1157,285,92,90,90,0,0,3.69
1158,286,1,72,72,0,0,4.01
1159,286,57,60,60,0,0,2.74
1160,286,82,50,50,0,0,2.25
1161,286,87,72,72,0,0,5.10
1162,287,5,60,60,0,0,4.11
1163,287,15,80,80,0,0,3.62
1164,287,25,96,96,0,0,1.28
1165,287,35,40,40,0,0,3.31
1166,288,12,48,48,0,0,1.79
1167,288,24,96,96,0,0,3.85
1168,288,38,54,54,0,0,3.96
1169,288,47,72,72,0,0,6.60
1170,288,93,72,72,0,0,4.56
1171,289,43,72,69,0,3,5.72
1172,289,44,108,105,0,3,2.07
1173,289,54,72,69,0,3,5.84
1174,290,60,40,40,0,0,3.45
1175,290,83,96,96,0,0,2.63
1176,290,88,96,96,0,0,5.55
1177,291,22,60,60,0,0,0.42
1178,291,34,40,40,0,0,4.52
1179,291,51,80,80,0,0,5.91
1180,291,62,60,60,0,0,2.54
1181,292,27,60,60,0,0,3.55
1182,292,40,72,72,0,0,2.81
1183,292,52,20,20,0,0,3.32
1184,292,64,56,56,1,0,3.05
1185,292,80,72,72,0,0,3.36
1186,292,86,88,88,0,0,1.84
1187,293,19,90,90,0,0,3.44
1188,293,28,120,120,0,0,1.80
1189,293,59,54,54,0,0,3.42
1190,294,2,100,100,0,0,2.58
1191,294,9,72,72,0,0,5.04
1192,294,30,80,80,0,0,2.13
1193,294,39,48,48,0,0,3.11
1194,294,55,60,60,0,0,2.64
1195,294,67,72,72,0,0,4.16
1196,295,1,72,72,0,0,4.01
1197,295,16,96,96,0,0,3.12
1198,295,32,60,60,0,0,2.42
1199,295,57,60,60,0,0,2.74
1200,295,70,40,40,0,0,4.60
1201,295,73,96,96,0,0,5.73
1202,296,74,64,64,0,0,2.46
1203,296,91,56,56,0,0,3.36
1204,297,5,80,80,0,0,4.11
1205,297,15,50,50,0,0,3.62
1206,297,18,80,80,0,0,3.55
1207,297,25,48,48,0,0,1.28
1208,298,17,72,72,0,0,2.82
1209,298,24,72,72,0,0,3.85
1210,298,41,40,40,0,0,3.15
1211,298,45,60,60,0,0,1.99
1212,298,68,40,40,0,0,5.73
1213,298,76,78,78,0,0,2.79
1214,299,11,72,72,0,0,1.74
1215,299,43,60,60,0,0,5.72
1216,299,53,96,96,0,0,3.24
1217,299,54,72,72,0,0,5.84
1218,299,65,80,80,0,0,2.67
1219,300,26,60,60,0,0,2.79
1220,300,29,72,72,0,0,2.02
1221,300,37,72,72,1,0,3.17
1222,300,83,24,24,0,0,2.63
1223,301,31,72,72,0,0,3.41
1224,301,34,50,50,0,0,4.52
1225,301,48,54,54,0,0,9.61
1226,301,61,72,72,0,0,2.75
1227,301,90,80,80,0,0,3.17
1228,302,49,42,42,0,0,5.09
1229,302,72,48,48,0,0,5.20
1230,302,80,72,72,0,0,3.36
1231,303,28,48,48,0,0,1.80
1232,303,59,60,60,0,0,3.42
1233,304,2,40,40,0,0,2.58
1234,304,23,36,36,0,0,0.58
1235,304,36,72,72,0,0,3.09
1236,304,39,72,72,0,0,3.11
1237,304,55,48,48,0,0,2.64
1238,304,63,96,96,0,0,2.52
1239,305,71,80,80,0,0,5.16
1240,305,85,60,60,0,0,2.27
1241,305,92,50,50,0,0,3.69
1242,306,1,72,69,0,3,4.01
1243,306,8,64,61,0,3,5.95
1244,306,57,40,38,0,2,2.74
1245,306,87,48,46,0,2,5.10
1246,307,5,60,60,0,0,4.11
1247,307,15,50,50,0,0,3.62
1248,307,25,48,48,0,0,1.28
1249,307,33,72,72,0,0,3.95
1250,308,4,80,80,0,0,2.59
1251,308,12,48,48,0,0,1.79
1252,308,24,24,24,0,0,3.85
1253,308,38,54,54,0,0,3.96
1254,308,41,70,70,0,0,3.15
1255,308,47,72,72,0,0,6.60
1256,309,93,96,96,0,0,4.56
1257,310,43,60,60,0,0,5.72
1258,310,44,72,72,1,0,2.07
1259,310,54,36,36,0,0,5.84
1260,311,60,80,80,0,0,3.45
1261,311,81,50,50,0,0,4.75
1262,311,88,72,72,0,0,5.55
1263,312,22,60,60,0,0,0.42
1264,312,51,72,72,0,0,5.91
1265,312,62,80,80,0,0,2.54
1266,312,84,72,72,0,0,2.51
1267,313,27,80,80,0,0,3.55
1268,313,52,60,60,0,0,3.32
1269,313,64,80,80,0,0,3.05
1270,313,86,80,80,0,0,1.84
1271,314,19,24,24,0,0,3.44
1272,314,28,72,72,0,0,1.80
1273,314,58,60,60,0,0,3.32
1274,314,59,84,84,0,0,3.42
1275,315,30,48,48,0,0,2.13
1276,315,36,72,72,0,0,3.09
1277,315,39,56,56,0,0,3.11
1278,315,55,60,60,0,0,2.64
1279,315,67,72,72,0,0,4.16
1280,315,71,70,70,0,0,5.16
1281,316,1,72,72,0,0,4.01
1282,316,8,80,80,0,0,5.95
1283,316,16,48,48,0,0,3.12
1284,316,32,50,50,0,0,2.42
1285,316,73,72,72,0,0,5.73
1286,316,74,56,56,0,0,2.46
1287,317,91,56,56,0,0,3.36
1288,318,5,60,60,0,0,4.11
1289,318,15,40,40,0,0,3.62
1290,318,18,100,100,0,0,3.55
1291,318,25,96,96,0,0,1.28
1292,319,17,48,48,0,0,2.82
1293,319,24,48,48,0,0,3.85
1294,319,41,60,60,0,0,3.15
1295,319,45,78,78,1,0,1.99
1296,319,47,72,72,0,0,6.60
1297,319,68,56,56,0,0,5.73
1298,320,76,72,72,0,0,2.79
1299,321,11,36,36,0,0,1.74
1300,321,43,60,60,0,0,5.72
1301,321,53,96,96,0,0,3.24
1302,321,54,72,72,0,0,5.84
1303,321,65,60,60,0,0,2.67
1304,322,26,48,48,0,0,2.79
1305,322,29,90,90,0,0,2.02
1306,322,37,60,60,0,0,3.17
1307,322,81,60,60,0,0,4.75
1308,323,31,72,69,0,3,3.41
1309,323,34,60,57,0,3,4.52
1310,323,61,60,57,0,3,2.75
1311,323,62,60,57,0,3,2.54
1312,323,90,60,57,0,3,3.17
1313,324,49,72,72,0,0,5.09
1314,324,72,32,32,0,0,5.20
1315,325,28,48,48,0,0,1.80
1316,325,59,54,54,0,0,3.42
1317,326,2,40,40,0,0,2.58
1318,326,9,72,72,0,0,5.04
1319,326,23,72,72,0,0,0.58
1320,326,36,72,72,0,0,3.09
1321,326,39,56,56,0,0,3.11
1322,326,55,84,84,0,0,2.64
1323,327,85,48,48,0,0,2.27
1324,327,92,60,60,0,0,3.69
1325,328,1,72,72,0,0,4.01
1326,328,57,40,40,0,0,2.74
1327,328,70,80,80,0,0,4.60
1328,328,82,60,60,0,0,2.25
1329,328,87,48,48,0,0,5.10
1330,329,5,60,60,0,0,4.11
1331,329,15,20,20,0,0,3.62
1332,329,25,48,48,1,0,1.28
1333,329,33,72,72,0,0,3.95
1334,330,4,60,60,0,0,2.59
1335,330,12,32,32,0,0,1.79
1336,330,24,48,48,0,0,3.85
1337,330,38,72,72,0,0,3.96
1338,330,93,48,48,0,0,4.56
1339,331,43,72,72,0,0,5.72
1340,331,54,36,36,0,0,5.84
1341,332,60,60,60,0,0,3.45
1342,332,88,72,72,0,0,5.55
1343,333,22,40,40,0,0,0.42
1344,333,48,24,24,0,0,9.61
1345,333,51,64,64,0,0,5.91
1346,333,62,60,60,0,0,2.54
1347,333,84,72,72,0,0,2.51
1348,334,27,60,60,0,0,3.55
1349,334,40,72,72,0,0,2.81
1350,334,46,40,40,0,0,2.59
1351,334,52,20,20,0,0,3.32
1352,334,64,72,72,0,0,3.05
1353,334,80,72,72,0,0,3.36
1354,335,86,48,48,0,0,1.84
1355,336,19,48,48,0,0,3.44
1356,336,28,48,48,0,0,1.80
1357,336,59,48,48,0,0,3.42
1358,336,66,48,48,0,0,4.47
1359,337,30,56,56,0,0,2.13
1360,337,36,48,48,0,0,3.09
1361,337,39,80,80,0,0,3.11
1362,337,55,60,60,0,0,2.64
1363,337,71,50,50,0,0,5.16
1364,338,1,72,72,0,0,4.01
1365,338,8,24,24,0,0,5.95
1366,338,16,72,72,0,0,3.12
1367,338,32,30,30,0,0,2.42
1368,338,57,60,60,0,0,2.74
1369,338,73,72,72,1,0,5.73
1370,339,74,56,56,0,0,2.46
1371,339,91,32,32,0,0,3.36
1372,340,5,40,38,0,2,4.11
1373,340,15,50,48,0,2,3.62
1374,340,18,60,57,0,3,3.55
1375,340,25,48,46,0,2,1.28
1376,341,17,48,48,0,0,2.82
1377,341,24,72,72,0,0,3.85
1378,341,41,20,20,0,0,3.15
1379,341,45,66,66,0,0,1.99
1380,341,68,32,32,0,0,5.73
1381,341,76,66,66,0,0,2.79
1382,342,11,72,72,0,0,1.74
1383,342,43,60,60,0,0,5.72
1384,342,53,48,48,0,0,3.24
1385,342,54,72,72,0,0,5.84
1386,342,65,40,40,0,0,2.67
1387,343,26,72,72,0,0,2.79
1388,343,29,72,72,0,0,2.02
1389,343,37,48,48,0,0,3.17
1390,344,31,72,72,0,0,3.41
1391,344,34,50,50,0,0,4.52
1392,344,48,72,72,0,0,9.61
1393,344,61,48,48,0,0,2.75
1394,344,90,60,60,0,0,3.17
1395,345,49,66,66,0,0,5.09
1396,345,72,80,80,0,0,5.20
1397,345,80,48,48,0,0,3.36
1398,346,28,72,72,0,0,1.80
1399,346,59,66,66,0,0,3.42
1400,347,2,60,60,0,0,2.58
1401,347,9,72,72,0,0,5.04
1402,347,23,72,72,0,0,0.58
1403,347,36,72,72,0,0,3.09
1404,347,39,56,56,0,0,3.11
1405,347,55,48,48,0,0,2.64
1406,348,63,96,96,1,0,2.52
1407,348,85,72,72,0,0,2.27
1408,348,92,40,40,0,0,3.69
1409,349,1,72,72,0,0,4.01
1410,349,57,40,40,0,0,2.74
1411,349,70,60,60,0,0,4.60
1412,349,82,50,50,0,0,2.25
1413,349,87,72,72,0,0,5.10
1414,350,5,60,60,0,0,4.11
1415,350,15,70,70,0,0,3.62
1416,350,25,96,96,0,0,1.28
1417,350,33,72,72,0,0,3.95
1418,350,35,32,32,0,0,3.31
1419,351,12,16,16,0,0,1.79
1420,351,24,48,48,0,0,3.85
1421,351,38,54,54,0,0,3.96
1422,351,47,36,36,0,0,6.60
1423,351,93,96,96,0,0,4.56
1424,352,43,72,72,0,0,5.72
1425,352,44,72,72,0,0,2.07
1426,352,54,36,36,0,0,5.84
1427,353,60,60,60,0,0,3.45
1428,353,81,30,30,0,0,4.75
1429,353,88,24,24,0,0,5.55
1430,354,22,40,40,0,0,0.42
1431,354,51,64,64,0,0,5.91
1432,354,62,20,20,0,0,2.54
1433,354,84,72,72,0,0,2.51
1434,354,90,40,40,0,0,3.17
1435,355,27,40,40,0,0,3.55
1436,355,40,72,72,0,0,2.81
1437,355,52,60,60,0,0,3.32
1438,355,64,48,48,0,0,3.05
1439,355,86,40,40,0,0,1.84
1440,356,19,78,78,0,0,3.44
1441,356,28,48,48,0,0,1.80
1442,356,58,84,84,0,0,3.32
1443,356,59,54,54,1,0,3.42
1444,357,2,80,77,0,3,2.58
1445,357,30,72,69,0,3,2.13
1446,357,39,40,38,0,2,3.11
1447,357,55,60,57,0,3,2.64
1448,357,67,72,69,0,3,4.16
1449,357,71,30,29,0,1,5.16
1450,358,1,36,36,0,0,4.01
1451,358,8,16,16,0,0,5.95
1452,358,16,72,72,0,0,3.12
1453,358,32,80,80,0,0,2.42
1454,358,73,72,72,0,0,5.73
1455,358,74,48,48,0,0,2.46
1456,359,5,40,40,0,0,4.11
1457,359,15,30,30,0,0,3.62
1458,359,18,80,80,0,0,3.55
1459,360,17,24,24,0,0,2.82
1460,360,24,72,72,0,0,3.85
1461,360,45,48,48,0,0,1.99
1462,360,47,36,36,0,0,6.60
1463,360,68,64,64,0,0,5.73
1464,360,76,48,48,0,0,2.79
1465,361,11,72,72,0,0,1.74
1466,361,43,36,36,0,0,5.72
1467,361,53,48,48,0,0,3.24
1468,361,54,72,72,0,0,5.84
1469,361,65,50,50,0,0,2.67
1470,362,26,60,60,0,0,2.79
1471,362,29,36,36,0,0,2.02
1472,362,37,42,42,0,0,3.17
1473,362,81,80,80,0,0,4.75
1474,363,31,36,36,0,0,3.41
1475,363,34,60,60,0,0,4.52
1476,363,61,36,36,0,0,2.75
1477,363,90,60,60,0,0,3.17
1478,364,40,48,48,0,0,2.81
1479,364,49,48,48,0,0,5.09
1480,364,72,8,8,1,0,5.20
1481,365,28,48,48,0,0,1.80
1482,365,59,54,54,0,0,3.42
1483,366,2,40,40,0,0,2.58
1484,366,23,72,72,0,0,0.58
1485,366,36,72,72,0,0,3.09
1486,366,39,64,64,0,0,3.11
1487,366,63,96,96,0,0,2.52
1488,366,85,84,84,0,0,2.27
1489,367,92,30,30,0,0,3.69
1490,368,1,72,72,0,0,4.01
1491,368,8,72,72,0,0,5.95
1492,368,56,72,72,0,0,2.26
1493,368,57,60,60,0,0,2.74
1494,368,70,60,60,0,0,4.60
1495,368,82,40,40,0,0,2.25
1496,369,87,48,48,0,0,5.10
1497,370,5,80,80,0,0,4.11
1498,370,15,50,50,0,0,3.62
1499,370,25,96,96,0,0,1.28
1500,370,33,72,72,0,0,3.95
1501,370,35,32,32,0,0,3.31
1502,371,4,60,60,0,0,2.59
1503,371,12,40,40,0,0,1.79
1504,371,24,48,48,0,0,3.85
1505,371,38,60,60,0,0,3.96
1506,371,93,96,96,0,0,4.56
1507,372,43,60,60,0,0,5.72
1508,372,44,72,72,0,0,2.07
1509,372,53,48,48,0,0,3.24
1510,372,54,36,36,0,0,5.84
1511,373,60,60,60,0,0,3.45
1512,373,88,48,48,0,0,5.55
1513,374,22,60,57,0,3,0.42
1514,374,48,18,17,0,1,9.61
1515,374,51,72,69,0,3,5.91
